,RDDT,TTAN,AAPL,ABNB,AMZN,APP,ASML,AVGO,AXP,BROS,CEF,CELH,CMG,CPNG,CRWD,DASH,DDOG,DOCU,ELF,EME,ENPH,FIX,GEHC,GRAB,HIMS,HOOD,HWM,INTC,IONQ,KD,KNSL,LRCX,MA,MELI,META,MNST,MSFT,NFLX,NVDA,PGR,PRYMY,QBTS,QQQ,RACE,RBLX,RELY,RGTI,RKLB,SHOP,SMCI,SNOW,SPOT,STN,STRL,TMC,TOST,TSLA,TSM,TTD,U,UBER,V,VEEV,VOO,WING,XYZ,ZG,EMBJ,GLW,KRYS
2023-01-19,,,133.13507080078125,99.0999984741211,93.68000030517578,10.18000030517578,612.4200439453125,53.85017395019531,141.64918518066406,34.0,18.59000015258789,32.60333251953125,30.082799911499023,16.200000762939453,99.8499984741211,54.650001525878906,67.43000030517578,53.9900016784668,52.65999984741211,142.8424530029297,222.97000122070312,113.31891632080078,63.62808609008789,3.5899999141693115,7.480000019073486,9.050000190734863,38.04680633544922,27.404773712158203,4.019999980926514,12.039999961853027,274.979736328125,43.935325622558594,361.5718078613281,1072.739990234375,135.08987426757812,49.93000030517578,225.99842834472656,31.57799911499023,16.747325897216797,115.04475402832033,18.727548599243164,1.340000033378601,270.2769470214844,232.92515563964844,33.40999984741211,11.989999771118164,0.8709999918937683,4.789999961853027,38.060001373291016,7.085999965667725,135.24000549316406,93.58000183105467,49.709373474121094,31.450000762939453,0.8119999766349792,19.280000686645508,127.16999816894533,84.13029479980469,44.2599983215332,28.899999618530273,29.030000686645508,215.040771484375,158.27000427246094,342.7086486816406,134.91943359375,70.94000244140625,40.83000183105469,,,
2023-01-20,,,135.69400024414062,101.27999877929688,97.25,10.9399995803833,630.4937133789062,54.572998046875,146.23101806640625,34.0,18.559999465942383,33.293331146240234,31.10379981994629,16.690000534057617,103.41000366210938,58.02000045776367,71.05000305175781,56.5099983215332,54.16999816894531,144.12179565429688,222.5399932861328,115.63980865478516,66.44428253173828,3.680000066757202,7.260000228881836,9.520000457763672,38.31411361694336,28.17619514465332,4.340000152587891,12.300000190734863,263.10150146484375,45.736724853515625,369.7674255371094,1098.0899658203125,138.28480529785156,50.0,234.07644653320312,34.25,17.8201961517334,116.60709381103516,19.204076766967773,1.2999999523162842,277.67352294921875,237.22174072265625,35.380001068115234,12.210000038146973,0.8930000066757202,4.78000020980835,40.47999954223633,7.197999954223633,144.82000732421875,97.91000366210938,50.44472122192383,32.040000915527344,0.8550000190734863,20.770000457763672,133.4199981689453,86.63326263427734,45.56999969482422,31.309999465942383,30.36000061035156,218.8457794189453,162.44000244140625,349.0130615234375,139.90585327148438,76.16000366210938,42.02000045776367,,,
2023-01-23,,,138.88287353515625,105.22000122070312,97.5199966430664,11.979999542236328,656.9049072265625,55.610374450683594,148.54598999023438,34.41999816894531,18.520000457763672,34.46666717529297,31.94700050354004,16.690000534057617,106.3000030517578,60.59000015258789,75.29000091552734,58.689998626708984,54.0,143.18954467773438,228.44000244140625,116.59780883789062,69.18085479736328,3.740000009536743,7.630000114440918,9.710000038146973,39.036834716796875,29.18868637084961,4.5,12.8100004196167,265.7278747558594,47.50617599487305,372.0178833007813,1095.0,142.15444946289062,50.05500030517578,236.3760681152344,35.742000579833984,19.172765731811523,116.14112854003906,19.204076766967773,1.2799999713897705,283.8423156738281,238.45492553710935,36.5099983215332,12.390000343322754,0.8989999890327454,4.820000171661377,44.040000915527344,7.375,150.3000030517578,99.94000244140624,50.258426666259766,32.720001220703125,0.8550000190734863,22.34000015258789,143.75,91.03962707519533,47.189998626708984,35.13999938964844,30.530000686645508,218.71893310546875,168.6999969482422,353.2640686035156,147.87423706054688,81.66000366210938,43.189998626708984,,,
2023-01-24,,,140.2804718017578,104.12999725341795,96.31999969482422,11.899999618530272,651.0549926757812,55.935455322265625,149.8289031982422,34.2400016784668,18.65999984741211,34.67333221435547,31.90180015563965,16.420000076293945,104.5999984741211,59.529998779296875,73.69000244140625,57.95000076293945,55.150001525878906,145.3416748046875,219.47000122070312,118.1878433227539,69.26048278808594,3.5999999046325684,7.639999866485596,9.710000038146973,39.01704788208008,28.85119247436523,4.440000057220459,12.800000190734863,273.4477233886719,47.188682556152344,373.4329223632813,1109.9100341796875,142.0254669189453,51.5099983215332,235.8498687744141,36.382999420166016,19.244691848754883,118.03235626220705,19.50905418395996,1.25,283.26275634765625,238.8463897705078,35.59000015258789,11.850000381469728,0.8700000047683716,4.96999979019165,42.689998626708984,7.824999809265137,145.7899932861328,99.29000091552734,50.493743896484375,34.150001525878906,0.8700000047683716,21.459999084472656,143.88999938964844,89.99275207519531,47.619998931884766,34.959999084472656,29.93000030517578,218.43600463867188,168.08999633789062,352.8898010253906,146.29440307617188,80.79000091552734,43.33000183105469,,,
2023-01-25,,,139.6210174560547,104.44000244140624,97.18000030517578,11.81999969482422,662.2492065429688,55.99760437011719,151.21788024902344,34.459999084472656,18.700000762939453,33.810001373291016,31.279600143432617,16.079999923706055,100.81999969482422,59.529998779296875,70.75,57.33000183105469,56.29999923706055,145.01437377929688,210.32000732421875,116.73607635498048,68.37481689453125,3.680000066757202,7.429999828338623,9.6899995803833,39.21504592895508,28.639047622680664,4.5,12.859999656677246,269.14013671875,47.27579116821289,375.771728515625,1130.6400146484375,140.3982391357422,51.7599983215332,234.4564666748047,36.79600143432617,19.302629470825195,123.7699737548828,19.41375160217285,1.2100000381469729,282.6341247558594,240.35362243652344,35.70000076293945,12.210000038146973,0.8500000238418579,4.909999847412109,47.33000183105469,7.730999946594238,144.44000244140625,100.02999877929688,49.817230224609375,33.529998779296875,0.8849999904632568,22.059999465942383,144.42999267578125,87.94660186767578,48.709999084472656,34.72999954223633,30.290000915527344,219.42140197753903,170.1699981689453,353.0145568847656,148.33831787109375,80.7699966430664,41.13999938964844,,,
2023-01-26,,,141.68788146972656,109.41999816894533,99.22000122070312,11.899999618530272,664.5521850585938,57.23099136352539,150.35943603515625,35.2599983215332,18.530000686645508,34.0533332824707,32.12580108642578,16.1200008392334,104.47000122070312,56.95000076293945,76.0,58.599998474121094,57.90999984741211,145.143310546875,208.02000427246097,117.91131591796876,68.88233184814453,3.630000114440918,7.590000152587891,9.640000343322754,40.41297149658203,29.015119552612305,4.539999961853027,13.020000457763672,270.8612060546875,48.180850982666016,370.7109069824219,1188.5799560546875,146.15304565429688,51.95500183105469,241.65744018554688,36.48699951171875,19.7811222076416,123.25833892822266,19.394689559936523,1.2200000286102295,288.144775390625,242.4970245361328,35.970001220703125,12.369999885559082,0.8090000152587891,4.880000114440918,48.33000183105469,7.626999855041504,152.4499969482422,101.3000030517578,50.19959259033203,33.7400016784668,0.8659999966621399,22.440000534057617,160.27000427246094,88.93637084960938,49.75,34.16999816894531,30.020000457763672,219.23602294921875,169.99000549316406,356.7857360839844,153.50247192382812,81.19000244140625,42.470001220703125,,,
2023-01-27,,,143.6267852783203,115.94000244140624,102.23999786376952,12.59000015258789,648.50927734375,56.50530242919922,166.20751953125,36.959999084472656,18.420000076293945,33.0099983215332,32.27560043334961,16.709999084472656,104.3499984741211,58.630001068115234,77.2300033569336,59.25,56.65999984741211,145.3714141845703,210.08999633789065,117.6742935180664,69.7381362915039,3.7100000381469727,7.75,10.390000343322754,39.99716567993164,27.154062271118164,4.489999771118164,13.09000015258789,271.66693115234375,46.74148178100586,367.5563659667969,1221.27001953125,150.55850219726562,51.39500045776367,241.81333923339844,36.07699966430664,20.343530654907227,123.40452575683594,19.347034454345703,1.2400000095367432,291.01312255859375,248.3203887939453,37.75,11.800000190734863,0.8040000200271606,4.940000057220459,50.08000183105469,7.429999828338623,159.36000061035156,102.23999786376952,50.601593017578125,34.5,0.8799999952316284,22.770000457763672,177.89999389648438,88.7936019897461,51.95000076293945,36.290000915527344,30.36000061035156,225.80210876464844,171.4499969482422,357.8029479980469,155.84263610839844,83.83000183105469,43.25,,,
2023-01-30,,,140.74302673339844,109.4800033569336,100.5500030517578,12.210000038146973,631.9124755859375,55.59317398071289,166.545166015625,36.529998779296875,18.3700008392334,32.57666778564453,32.197200775146484,16.479999542236328,101.37000274658205,56.560001373291016,73.83999633789062,58.290000915527344,57.08000183105469,144.25071716308594,212.22000122070312,116.59780883789062,71.15119171142578,3.7100000381469727,7.449999809265137,10.149999618530272,39.78925704956055,26.951566696166992,4.460000038146973,13.06999969482422,271.6072692871094,46.3300895690918,364.6967468261719,1161.800048828125,145.91493225097656,51.185001373291016,236.50274658203125,35.31100082397461,19.141799926757812,123.70597839355467,19.09923934936523,1.159999966621399,285.1291198730469,245.9029541015625,35.529998779296875,11.890000343322754,0.7720000147819519,4.880000114440918,47.189998626708984,7.2129998207092285,152.9199981689453,100.0,50.39569091796875,34.470001220703125,0.8700000047683716,22.040000915527344,166.66000366210938,88.63182830810547,49.220001220703125,33.43000030517578,29.6299991607666,223.51907348632812,170.5399932861328,353.3312072753906,154.64785766601562,79.79000091552734,42.18000030517578,,,
2023-01-31,,,142.0126495361328,111.11000061035156,103.12999725341795,12.699999809265137,642.14453125,55.93354415893555,168.73475646972656,38.11000061035156,18.459999084472656,33.439998626708984,32.9276008605957,16.889999389648438,105.9000015258789,57.91999816894531,74.80999755859375,60.63999938964844,57.54999923706055,147.02764892578125,221.3800048828125,119.5408935546875,69.18085479736328,3.7899999618530273,8.279999732971191,10.40999984741211,40.28427505493164,27.250490188598633,4.440000057220459,13.390000343322754,276.99920654296875,48.408329010009766,364.1858215332031,1181.68994140625,147.81005859375,52.040000915527344,241.4723358154297,35.38600158691406,19.51640510559082,124.573974609375,19.385156631469727,1.25,289.40216064453125,245.961669921875,37.209999084472656,12.0600004196167,0.781000018119812,4.96999979019165,49.27000045776367,7.232999801635742,156.44000244140625,112.72000122070312,51.140846252441406,36.38999938964844,0.8740000128746033,22.309999465942383,173.22000122070312,88.25113677978516,50.70000076293945,35.52000045776367,30.93000030517578,224.60206604003903,170.5500030517578,358.349853515625,156.47457885742188,81.72000122070312,42.959999084472656,,,
2023-02-01,,,143.1346893310547,113.98999786376952,105.1500015258789,13.359999656677246,659.3339233398438,57.62968826293945,167.4615020751953,38.52000045776367,18.690000534057617,33.483333587646484,33.05120086669922,17.040000915527344,110.5,58.90999984741211,82.69999694824219,63.0,58.5099983215332,147.85079956054688,227.13999938964844,120.40998840332033,69.6684799194336,3.7200000286102295,8.0,10.779999732971191,40.185264587402344,28.031553268432617,4.760000228881836,13.630000114440918,280.9486999511719,51.327735900878906,367.6055603027344,1214.2900390625,151.92774963378906,52.02000045776367,246.2859649658203,36.19900131225586,20.920921325683594,126.06319427490234,19.80450439453125,1.2200000286102295,295.5905456542969,247.9289093017578,38.2400016784668,12.4399995803833,0.800000011920929,4.980000019073486,50.2599983215332,7.973999977111816,165.22000122070312,118.13999938964844,51.97423553466797,36.63999938964844,1.0099999904632568,23.149999618530273,181.41000366210935,90.16407775878906,52.310001373291016,36.540000915527344,31.489999771118164,225.2752227783203,173.3699951171875,362.2745971679687,160.9573974609375,83.9000015258789,43.79999923706055,,,
2023-02-02,,,148.43963623046875,118.5199966430664,112.91000366210938,14.1899995803833,676.8441162109375,57.91843795776367,166.9984893798828,39.93000030517578,18.299999237060547,31.37666702270508,33.793399810791016,17.559999465942383,115.93000030517578,63.810001373291016,86.97000122070312,67.83000183105469,67.29000091552734,148.34666442871094,227.6999969482422,120.46925354003906,70.30535125732422,3.630000114440918,8.319999694824219,11.140000343322754,39.828857421875,29.111547470092773,5.489999771118164,14.06999969482422,281.53564453125,52.371212005615234,368.4507141113281,1226.5799560546875,187.3001708984375,51.290000915527344,257.83294677734375,36.68899917602539,21.68611717224121,123.31315612792967,19.62342071533203,1.2200000286102295,306.19921875,259.8301086425781,40.47999954223633,12.619999885559082,0.8619999885559082,5.239999771118164,53.630001068115234,8.187999725341797,178.0500030517578,122.56999969482422,52.42525100708008,36.31999969482422,1.1200000047683716,24.739999771118164,188.27000427246097,91.9818115234375,57.0099983215332,40.380001068115234,33.04999923706055,223.9678497314453,181.0800018310547,367.4660339355469,163.5048828125,88.41000366210938,46.13999938964844,,,
2023-02-03,,,152.0615234375,118.6999969482422,103.38999938964844,13.220000267028809,660.393310546875,57.13920211791992,172.5255584716797,38.86000061035156,17.780000686645508,30.709999084472656,33.85940170288086,16.190000534057617,113.55999755859376,59.040000915527344,79.45999908447266,65.33000183105469,69.73999786376953,147.4144287109375,222.92999267578125,120.81494903564452,70.2058334350586,3.549999952316284,7.889999866485596,10.739999771118164,39.46254348754883,29.236902236938477,5.5,13.59000015258789,288.9967956542969,51.2299690246582,367.4384765625,1187.25,185.07760620117188,50.900001525878906,251.7427215576172,36.59000015258789,21.0777645111084,124.53743743896484,19.146892547607425,1.5800000429153442,300.75738525390625,254.50588989257812,38.540000915527344,13.0,1.0499999523162842,5.309999942779541,52.93000030517578,8.434000015258789,163.2899932861328,121.16999816894533,52.091888427734375,36.86000061035156,1.2000000476837158,23.850000381469727,189.97999572753903,90.08792877197266,53.099998474121094,37.400001525878906,33.09000015258789,224.52398681640625,178.35000610351562,363.5413208007813,163.87025451660156,84.70999908447266,45.029998779296875,,,
2023-02-06,,,149.3352508544922,118.3499984741211,102.18000030517578,12.600000381469728,644.6387329101562,57.49105072021485,170.2298583984375,37.849998474121094,17.790000915527344,33.150001525878906,34.00559997558594,16.510000228881836,109.41999816894533,59.68000030517578,76.95999908447266,62.95000076293945,68.66999816894531,146.19456481933594,222.9900054931641,119.47176361083984,71.50945281982422,3.4600000381469727,7.840000152587891,10.600000381469728,39.56155014038086,28.002227783203125,5.409999847412109,13.210000038146973,295.46319580078125,50.426551818847656,366.5148010253906,1175.43994140625,184.61126708984375,51.40999984741211,250.20315551757812,36.14799880981445,21.06676864624023,125.77996826171876,19.318445205688477,1.3600000143051147,298.2132263183594,255.74888610839844,38.9900016784668,12.68000030517578,1.159999966621399,4.920000076293945,51.56999969482422,8.321000099182129,158.07000732421875,122.91999816894533,51.768333435058594,36.849998474121094,1.4800000190734863,23.260000228881836,194.7599945068359,87.39461517333984,52.34000015258789,36.93000030517578,33.900001525878906,223.85079956054688,174.07000732421875,361.4397277832031,161.9942169189453,82.55000305175781,44.0099983215332,,,
2023-02-07,,,152.20916748046875,119.69000244140624,102.11000061035156,12.850000381469728,660.9500732421875,58.74834442138672,172.37123107910156,38.86000061035156,17.81999969482422,32.709999084472656,34.45719909667969,16.450000762939453,114.58999633789062,60.02000045776367,80.31999969482422,66.18000030517578,72.02999877929688,146.9086151123047,228.4600067138672,119.98529815673828,71.28057098388672,3.5,8.449999809265137,10.550000190734863,40.45258331298828,28.353595733642575,5.150000095367432,13.56999969482422,301.3028259277344,51.61619186401367,368.568603515625,1173.81005859375,190.1279754638672,51.255001068115234,260.7171630859375,36.29499816894531,22.149627685546875,126.72100830078124,19.17548561096191,1.25,304.3918151855469,261.2297058105469,38.66999816894531,12.739999771118164,1.1200000047683716,4.900000095367432,51.349998474121094,8.197999954223633,160.77000427246094,125.37999725341795,51.64087677001953,37.18000030517578,1.2699999809265137,23.90999984741211,196.80999755859375,89.98324584960938,52.70000076293945,36.720001220703125,34.900001525878906,225.6850128173828,178.6199951171875,366.1033630371094,163.42591857910156,83.18000030517578,45.470001220703125,,,
2023-02-08,,,149.522216796875,116.36000061035156,100.0500030517578,12.68000030517578,645.4373168945312,57.5302619934082,172.6605987548828,37.9900016784668,17.860000610351562,32.470001220703125,32.748199462890625,16.34000015258789,114.4800033569336,62.380001068115234,82.66000366210938,64.94999694824219,71.56999969482422,146.3929443359375,218.8699951171875,118.81005859375,69.82769012451172,3.609999895095825,8.430000305175781,10.470000267028809,40.43277740478515,27.56301498413086,5.130000114440918,16.479999542236328,297.4527587890625,50.13228225708008,363.9401245117187,1166.9000244140625,182.00173950195312,51.04499816894531,259.9084167480469,36.68299865722656,22.18158912658691,126.41951751708984,18.841917037963867,1.1699999570846558,298.9793701171875,260.8871154785156,37.5099983215332,12.489999771118164,1.3899999856948853,4.789999961853027,49.79999923706055,8.522000312805176,159.05999755859375,123.68000030517578,51.57224655151367,37.099998474121094,1.1799999475479126,23.440000534057617,201.2899932861328,89.72626495361328,51.75,36.33000183105469,36.83000183105469,224.59226989746097,176.27000427246094,362.09228515625,156.94850158691406,81.12999725341797,43.79999923706055,,,
